image_name,density_label,size_label,tissue_profile,llm_explanation
3-2245.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2250.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2265.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2271.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2275.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2278.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2282.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2283.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2285.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2287.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2290.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2294.png,High Density,Large Nuclei,Dense Tissue with Large Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2295.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2303.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2313.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2316.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2345.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2352.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2357.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2360.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2370.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2377.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2386.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2396.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-24.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2424.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2446.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2451.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2460.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2461.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2469.png,High Density,Large Nuclei,Dense Tissue with Large Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2470.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2478.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2483.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2484.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2487.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2490.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2492.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2499.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-250.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2523.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2529.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2533.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2541.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2550.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2557.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2558.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2575.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2585.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2588.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2589.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2591.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2594.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2601.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2613.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-262.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2623.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2625.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2629.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2633.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-264.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2642.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2648.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2653.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2666.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2667.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2673.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2675.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2680.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2682.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2683.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2686.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2688.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2689.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-269.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2690.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2691.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2705.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2707.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2708.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2709.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-2710.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-2711.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-2717.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-276.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-28.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-287.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-297.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-303.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-305.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-306.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-310.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-317.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-319.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-334.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-336.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-339.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-344.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-349.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-352.png,High Density,Large Nuclei,Dense Tissue with Large Cells,LLM skipped this one. Even GPUs deserve boundaries
3-353.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-355.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-360.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-361.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-362.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-366.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-369.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-37.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-382.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-386.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-393.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-399.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-405.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-41.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-410.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-415.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-447.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-449.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-45.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-451.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-462.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-465.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-467.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-468.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-474.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-480.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-487.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-506.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-507.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-52.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-523.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-540.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-542.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-544.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-563.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-567.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-616.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-62.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-620.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-621.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-63.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-641.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-644.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-651.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-652.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-66.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-663.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-678.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-688.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-689.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-694.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-71.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-713.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-734.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-736.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-738.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-742.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-749.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-75.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-750.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-753.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-757.png,Low Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-762.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-769.png,Low Density,Large Nuclei,Sparse Tissue with Enlarged Cells,LLM skipped this one. Even GPUs deserve boundaries
3-780.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-782.png,Low Density,Small Nuclei,Sparse & Uniform Tissue,LLM skipped this one. Even GPUs deserve boundaries
3-79.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-790.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-794.png,Medium Density,Small Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-802.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-808.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-818.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-819.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-822.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-827.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-828.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-84.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-847.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-852.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-873.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-879.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-897.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-899.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-934.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-937.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-940.png,High Density,Small Nuclei,Crowded & Small Cells,LLM skipped this one. Even GPUs deserve boundaries
3-944.png,Medium Density,Large Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-945.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-955.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-957.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-973.png,Medium Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-984.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-991.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
3-992.png,High Density,Medium Nuclei,Moderate Tissue Structure,LLM skipped this one. Even GPUs deserve boundaries
